layer,mean_abs_gamma,mean_abs_beta,activation,seed,epoch
stages.7.bn2,0.2543525695800781,0.016293125227093697,silu,2,24
stem_bn,0.8864542245864868,0.04926225543022156,mish,0,0
stages.0.bn1,0.8421875834465027,0.03518307954072952,mish,0,0
stages.0.bn2,0.8304315209388733,0.027272436767816544,mish,0,0
stages.1.bn1,0.8314575552940369,0.015151005238294601,mish,0,0
stages.1.bn2,0.8047043681144714,0.01738608255982399,mish,0,0
stages.2.bn1,0.8297508955001831,0.011241565458476543,mish,0,0
stages.2.bn2,0.8248440027236938,0.013920488767325878,mish,0,0
stages.2.shortcut.1,0.8372860550880432,0.013920488767325878,mish,0,0
stages.3.bn1,0.8269875049591064,0.008302181959152222,mish,0,0
stages.3.bn2,0.8189966678619385,0.008361971005797386,mish,0,0
stages.4.bn1,0.825994074344635,0.0055794483050704,mish,0,0
stages.4.bn2,0.8264211416244507,0.009288953617215157,mish,0,0
stages.4.shortcut.1,0.8314043283462524,0.009288953617215157,mish,0,0
stages.5.bn1,0.8255208134651184,0.005438016727566719,mish,0,0
stages.5.bn2,0.8198838233947754,0.00485581997781992,mish,0,0
stages.6.bn1,0.8254220485687256,0.002452689688652754,mish,0,0
stages.6.bn2,0.8093857765197754,0.048000551760196686,mish,0,0
stages.6.shortcut.1,0.8088583946228027,0.048000551760196686,mish,0,0
stages.7.bn1,0.8271057605743408,0.004767702892422676,mish,0,0
stages.7.bn2,0.7923160195350647,0.07600167393684387,mish,0,0
stem_bn,0.43795669078826904,0.1317274123430252,mish,0,6
stages.0.bn1,0.47703057527542114,0.1691492199897766,mish,0,6
stages.0.bn2,0.6084508895874023,0.13771703839302063,mish,0,6
stages.1.bn1,0.40779122710227966,0.07822771370410919,mish,0,6
stages.1.bn2,0.30389800667762756,0.10348459333181381,mish,0,6
stages.2.bn1,0.4004844129085541,0.06382441520690918,mish,0,6
stages.2.bn2,0.4490398168563843,0.11115780472755432,mish,0,6
stages.2.shortcut.1,0.3671078681945801,0.11115780472755432,mish,0,6
stages.3.bn1,0.3414037227630615,0.0637357160449028,mish,0,6
stages.3.bn2,0.27415731549263,0.0998159721493721,mish,0,6
stages.4.bn1,0.3358696699142456,0.03484838455915451,mish,0,6
stages.4.bn2,0.3876129388809204,0.06979494541883469,mish,0,6
stages.4.shortcut.1,0.3206278681755066,0.06979494541883469,mish,0,6
stages.5.bn1,0.3122866153717041,0.02560417167842388,mish,0,6
stages.5.bn2,0.24659474194049835,0.06459857523441315,mish,0,6
stages.6.bn1,0.30178511142730713,0.016697261482477188,mish,0,6
stages.6.bn2,0.32972967624664307,0.05867375433444977,mish,0,6
stages.6.shortcut.1,0.31991565227508545,0.05867375433444977,mish,0,6
stages.7.bn1,0.29302066564559937,0.015299098566174507,mish,0,6
stages.7.bn2,0.26999539136886597,0.0772116482257843,mish,0,6
stem_bn,0.3772878646850586,0.1236206665635109,mish,0,12
stages.0.bn1,0.40794897079467773,0.16842228174209595,mish,0,12
stages.0.bn2,0.5733824968338013,0.13973447680473328,mish,0,12
stages.1.bn1,0.3167959451675415,0.08999627083539963,mish,0,12
stages.1.bn2,0.26570409536361694,0.1325068473815918,mish,0,12
stages.2.bn1,0.33520185947418213,0.09095741808414459,mish,0,12
stages.2.bn2,0.4360896348953247,0.15276965498924255,mish,0,12
stages.2.shortcut.1,0.2930176258087158,0.15276965498924255,mish,0,12
stages.3.bn1,0.22956256568431854,0.06841598451137543,mish,0,12
stages.3.bn2,0.2172974944114685,0.15313787758350372,mish,0,12
stages.4.bn1,0.25924068689346313,0.04717503860592842,mish,0,12
stages.4.bn2,0.3537142872810364,0.11136484891176224,mish,0,12
stages.4.shortcut.1,0.21752020716667175,0.11136484891176224,mish,0,12
stages.5.bn1,0.19311024248600006,0.03288617357611656,mish,0,12
stages.5.bn2,0.17016719281673431,0.10791555047035217,mish,0,12
stages.6.bn1,0.18600770831108093,0.019033189862966537,mish,0,12
stages.6.bn2,0.272508829832077,0.03715905547142029,mish,0,12
stages.6.shortcut.1,0.23435890674591064,0.03715905547142029,mish,0,12
stages.7.bn1,0.16153234243392944,0.016275059431791306,mish,0,12
stages.7.bn2,0.2198885679244995,0.033044762909412384,mish,0,12
stem_bn,0.34033623337745667,0.11105947941541672,mish,0,18
stages.0.bn1,0.38050031661987305,0.16285400092601776,mish,0,18
stages.0.bn2,0.5440473556518555,0.1261313259601593,mish,0,18
stages.1.bn1,0.28494709730148315,0.09029877185821533,mish,0,18
stages.1.bn2,0.26094022393226624,0.1345488578081131,mish,0,18
stages.2.bn1,0.3094176650047302,0.09522522240877151,mish,0,18
stages.2.bn2,0.42378079891204834,0.16143813729286194,mish,0,18
stages.2.shortcut.1,0.2568153440952301,0.16143813729286194,mish,0,18
stages.3.bn1,0.19778282940387726,0.06981995701789856,mish,0,18
stages.3.bn2,0.2065475881099701,0.1629868447780609,mish,0,18
stages.4.bn1,0.2366207242012024,0.052656140178442,mish,0,18
stages.4.bn2,0.3388294577598572,0.12439332157373428,mish,0,18
stages.4.shortcut.1,0.1859481930732727,0.12439332157373428,mish,0,18
stages.5.bn1,0.16099798679351807,0.03530022129416466,mish,0,18
stages.5.bn2,0.15770094096660614,0.11653339862823486,mish,0,18
stages.6.bn1,0.1547427773475647,0.01885324716567993,mish,0,18
stages.6.bn2,0.259271502494812,0.02791166491806507,mish,0,18
stages.6.shortcut.1,0.2107974886894226,0.02791166491806507,mish,0,18
stages.7.bn1,0.1265743374824524,0.014948255382478237,mish,0,18
stages.7.bn2,0.2286071479320526,0.019370954483747482,mish,0,18
stem_bn,0.3297537565231323,0.10607486963272095,mish,0,24
stages.0.bn1,0.3725200891494751,0.15851008892059326,mish,0,24
stages.0.bn2,0.5284579992294312,0.1189367026090622,mish,0,24
stages.1.bn1,0.2767534852027893,0.08911909908056259,mish,0,24
stages.1.bn2,0.2576485276222229,0.12912580370903015,mish,0,24
stages.2.bn1,0.30086439847946167,0.09346890449523926,mish,0,24
stages.2.bn2,0.41257667541503906,0.16021332144737244,mish,0,24
stages.2.shortcut.1,0.24408797919750214,0.16021332144737244,mish,0,24
stages.3.bn1,0.19052594900131226,0.06886781752109528,mish,0,24
stages.3.bn2,0.20691020786762238,0.15941691398620605,mish,0,24
stages.4.bn1,0.22914659976959229,0.05257497727870941,mish,0,24
stages.4.bn2,0.331617534160614,0.12393345683813095,mish,0,24
stages.4.shortcut.1,0.17671535909175873,0.12393345683813095,mish,0,24
stages.5.bn1,0.15510690212249756,0.0350525788962841,mish,0,24
stages.5.bn2,0.15649989247322083,0.11494706571102142,mish,0,24
stages.6.bn1,0.14819279313087463,0.01839296519756317,mish,0,24
stages.6.bn2,0.25787246227264404,0.025230269879102707,mish,0,24
stages.6.shortcut.1,0.20599797368049622,0.025230269879102707,mish,0,24
stages.7.bn1,0.12013223767280579,0.0142777469009161,mish,0,24
stages.7.bn2,0.23754745721817017,0.01724320463836193,mish,0,24
stem_bn,0.9065873622894287,0.048848025500774384,mish,1,0
stages.0.bn1,0.8363716006278992,0.02965320460498333,mish,1,0
stages.0.bn2,0.8156156539916992,0.03161967545747757,mish,1,0
stages.1.bn1,0.8235806226730347,0.02288883551955223,mish,1,0
stages.1.bn2,0.7763733267784119,0.021071448922157288,mish,1,0
stages.2.bn1,0.8262091875076294,0.008127112872898579,mish,1,0
stages.2.bn2,0.8251696825027466,0.016933050006628036,mish,1,0
stages.2.shortcut.1,0.8373206257820129,0.016933050006628036,mish,1,0
stages.3.bn1,0.8249450922012329,0.012444639578461647,mish,1,0
stages.3.bn2,0.8145828247070312,0.011771341785788536,mish,1,0
stages.4.bn1,0.8254769444465637,0.006383898667991161,mish,1,0
stages.4.bn2,0.8262418508529663,0.009307721629738808,mish,1,0
stages.4.shortcut.1,0.8328014016151428,0.009307721629738808,mish,1,0
stages.5.bn1,0.824394941329956,0.0057655819691717625,mish,1,0
stages.5.bn2,0.8181453943252563,0.0074764760211110115,mish,1,0
stages.6.bn1,0.8253819942474365,0.003922806121408939,mish,1,0
stages.6.bn2,0.8009521961212158,0.05602246895432472,mish,1,0
stages.6.shortcut.1,0.803558349609375,0.05602246895432472,mish,1,0
stages.7.bn1,0.8262028098106384,0.005096646025776863,mish,1,0
stages.7.bn2,0.7676657438278198,0.0863458588719368,mish,1,0
stem_bn,0.4428030550479889,0.1649450957775116,mish,1,6
stages.0.bn1,0.47238489985466003,0.1643160730600357,mish,1,6
stages.0.bn2,0.6137121319770813,0.16086909174919128,mish,1,6
stages.1.bn1,0.38996100425720215,0.06312111020088196,mish,1,6
stages.1.bn2,0.2828567624092102,0.07327140867710114,mish,1,6
stages.2.bn1,0.39645278453826904,0.059790536761283875,mish,1,6
stages.2.bn2,0.4467473030090332,0.11763536930084229,mish,1,6
stages.2.shortcut.1,0.36029425263404846,0.11763536930084229,mish,1,6
stages.3.bn1,0.36139190196990967,0.07064863294363022,mish,1,6
stages.3.bn2,0.29387766122817993,0.11394297331571579,mish,1,6
stages.4.bn1,0.34969115257263184,0.038706593215465546,mish,1,6
stages.4.bn2,0.39715686440467834,0.08314959704875946,mish,1,6
stages.4.shortcut.1,0.3154866695404053,0.08314959704875946,mish,1,6
stages.5.bn1,0.3175153136253357,0.02533603459596634,mish,1,6
stages.5.bn2,0.2620525360107422,0.07392624020576477,mish,1,6
stages.6.bn1,0.29956600069999695,0.015320820733904839,mish,1,6
stages.6.bn2,0.33434414863586426,0.05527032911777496,mish,1,6
stages.6.shortcut.1,0.32358330488204956,0.05527032911777496,mish,1,6
stages.7.bn1,0.2848242521286011,0.009577391669154167,mish,1,6
stages.7.bn2,0.24407434463500977,0.07643759995698929,mish,1,6
stem_bn,0.36060869693756104,0.14929664134979248,mish,1,12
stages.0.bn1,0.4035629630088806,0.1634729504585266,mish,1,12
stages.0.bn2,0.5816680788993835,0.15696389973163605,mish,1,12
stages.1.bn1,0.2871801257133484,0.07225137948989868,mish,1,12
stages.1.bn2,0.2426322102546692,0.08276533335447311,mish,1,12
stages.2.bn1,0.3269422650337219,0.08868032693862915,mish,1,12
stages.2.bn2,0.43454158306121826,0.15695226192474365,mish,1,12
stages.2.shortcut.1,0.283960223197937,0.15695226192474365,mish,1,12
stages.3.bn1,0.25902628898620605,0.08413612097501755,mish,1,12
stages.3.bn2,0.23588413000106812,0.16440771520137787,mish,1,12
stages.4.bn1,0.2726675271987915,0.05255759134888649,mish,1,12
stages.4.bn2,0.3643522262573242,0.12916652858257294,mish,1,12
stages.4.shortcut.1,0.22075875103473663,0.12916652858257294,mish,1,12
stages.5.bn1,0.20260405540466309,0.030659282580018044,mish,1,12
stages.5.bn2,0.19026191532611847,0.11913594603538513,mish,1,12
stages.6.bn1,0.18372099101543427,0.018146056681871414,mish,1,12
stages.6.bn2,0.27597805857658386,0.031728096306324005,mish,1,12
stages.6.shortcut.1,0.23277486860752106,0.031728096306324005,mish,1,12
stages.7.bn1,0.1461823284626007,0.009831913746893406,mish,1,12
stages.7.bn2,0.18938425183296204,0.03302115201950073,mish,1,12
stem_bn,0.33073747158050537,0.13631127774715424,mish,1,18
stages.0.bn1,0.3753374218940735,0.1567557454109192,mish,1,18
stages.0.bn2,0.5515550374984741,0.1440948247909546,mish,1,18
stages.1.bn1,0.2536412179470062,0.06749308109283447,mish,1,18
stages.1.bn2,0.23450353741645813,0.08475042879581451,mish,1,18
stages.2.bn1,0.30671119689941406,0.09506498277187347,mish,1,18
stages.2.bn2,0.42161983251571655,0.16715551912784576,mish,1,18
stages.2.shortcut.1,0.2473413348197937,0.16715551912784576,mish,1,18
stages.3.bn1,0.22695893049240112,0.08533641695976257,mish,1,18
stages.3.bn2,0.22781610488891602,0.17219612002372742,mish,1,18
stages.4.bn1,0.2468254566192627,0.05846334993839264,mish,1,18
stages.4.bn2,0.35204946994781494,0.1422562152147293,mish,1,18
stages.4.shortcut.1,0.18952302634716034,0.1422562152147293,mish,1,18
stages.5.bn1,0.17012235522270203,0.03229772299528122,mish,1,18
stages.5.bn2,0.1762138456106186,0.12746797502040863,mish,1,18
stages.6.bn1,0.15292716026306152,0.017881780862808228,mish,1,18
stages.6.bn2,0.2621958255767822,0.02288958616554737,mish,1,18
stages.6.shortcut.1,0.20953214168548584,0.02288958616554737,mish,1,18
stages.7.bn1,0.11080124974250793,0.008807888254523277,mish,1,18
stages.7.bn2,0.2012527883052826,0.01922447234392166,mish,1,18
stem_bn,0.32224947214126587,0.12984280288219452,mish,1,24
stages.0.bn1,0.36536532640457153,0.15400086343288422,mish,1,24
stages.0.bn2,0.5363629460334778,0.13492663204669952,mish,1,24
stages.1.bn1,0.24509605765342712,0.06556417047977448,mish,1,24
stages.1.bn2,0.2325368970632553,0.08223162591457367,mish,1,24
stages.2.bn1,0.2987912893295288,0.09437742829322815,mish,1,24
stages.2.bn2,0.41240739822387695,0.1645490974187851,mish,1,24
stages.2.shortcut.1,0.2342446893453598,0.1645490974187851,mish,1,24
stages.3.bn1,0.21979908645153046,0.08352205902338028,mish,1,24
stages.3.bn2,0.22697308659553528,0.16777241230010986,mish,1,24
stages.4.bn1,0.23846794664859772,0.05772240459918976,mish,1,24
stages.4.bn2,0.3452906608581543,0.14142346382141113,mish,1,24
stages.4.shortcut.1,0.17962490022182465,0.14142346382141113,mish,1,24
stages.5.bn1,0.16353195905685425,0.03206539899110794,mish,1,24
stages.5.bn2,0.17434677481651306,0.12534284591674805,mish,1,24
stages.6.bn1,0.14622914791107178,0.01747201383113861,mish,1,24
stages.6.bn2,0.2612750232219696,0.02069889008998871,mish,1,24
stages.6.shortcut.1,0.2052626758813858,0.02069889008998871,mish,1,24
stages.7.bn1,0.10462071001529694,0.008372960612177849,mish,1,24
stages.7.bn2,0.21157413721084595,0.017227141186594963,mish,1,24
stem_bn,0.889700174331665,0.05798603594303131,mish,2,0
stages.0.bn1,0.8351016640663147,0.034406621009111404,mish,2,0
stages.0.bn2,0.8172053098678589,0.03530013561248779,mish,2,0
stages.1.bn1,0.8235970139503479,0.021994002163410187,mish,2,0
stages.1.bn2,0.8007243871688843,0.02344738319516182,mish,2,0
stages.2.bn1,0.8248195648193359,0.0087624192237854,mish,2,0
stages.2.bn2,0.8279039263725281,0.014521542936563492,mish,2,0
stages.2.shortcut.1,0.8376682996749878,0.014521542936563492,mish,2,0
stages.3.bn1,0.8242366313934326,0.007004605606198311,mish,2,0
stages.3.bn2,0.8134002685546875,0.009466813877224922,mish,2,0
stages.4.bn1,0.8252066373825073,0.005932382773607969,mish,2,0
stages.4.bn2,0.8239867687225342,0.010519230738282204,mish,2,0
stages.4.shortcut.1,0.8305184841156006,0.010519230738282204,mish,2,0
stages.5.bn1,0.8227434158325195,0.007792366668581963,mish,2,0
stages.5.bn2,0.8227005004882812,0.006735984236001968,mish,2,0
stages.6.bn1,0.8247947692871094,0.004042741842567921,mish,2,0
stages.6.bn2,0.7969145774841309,0.05642455816268921,mish,2,0
stages.6.shortcut.1,0.8029202222824097,0.05642455816268921,mish,2,0
stages.7.bn1,0.8258838653564453,0.00567279476672411,mish,2,0
stages.7.bn2,0.7763541340827942,0.08349229395389557,mish,2,0
stem_bn,0.3914497494697571,0.1455705463886261,mish,2,6
stages.0.bn1,0.43614092469215393,0.1445029079914093,mish,2,6
stages.0.bn2,0.5792396068572998,0.10655735433101654,mish,2,6
stages.1.bn1,0.3672022223472595,0.05860995873808861,mish,2,6
stages.1.bn2,0.3147578239440918,0.09629775583744049,mish,2,6
stages.2.bn1,0.37350592017173767,0.04231245070695877,mish,2,6
stages.2.bn2,0.4264092743396759,0.09787783026695251,mish,2,6
stages.2.shortcut.1,0.3707008361816406,0.09787783026695251,mish,2,6
stages.3.bn1,0.3391595184803009,0.056746162474155426,mish,2,6
stages.3.bn2,0.2705353796482086,0.09181302785873413,mish,2,6
stages.4.bn1,0.33571958541870117,0.04145406186580658,mish,2,6
stages.4.bn2,0.3894920349121094,0.07192037999629974,mish,2,6
stages.4.shortcut.1,0.3137075901031494,0.07192037999629974,mish,2,6
stages.5.bn1,0.3060588538646698,0.02028471976518631,mish,2,6
stages.5.bn2,0.23953558504581451,0.06319541484117508,mish,2,6
stages.6.bn1,0.30118629336357117,0.015287663787603378,mish,2,6
stages.6.bn2,0.3226235508918762,0.05882157385349274,mish,2,6
stages.6.shortcut.1,0.3130398988723755,0.05882157385349274,mish,2,6
stages.7.bn1,0.2995101809501648,0.01756403222680092,mish,2,6
stages.7.bn2,0.2851738929748535,0.07783352583646774,mish,2,6
stem_bn,0.31215840578079224,0.12762850522994995,mish,2,12
stages.0.bn1,0.37004971504211426,0.13422822952270508,mish,2,12
stages.0.bn2,0.5461779832839966,0.10216683149337769,mish,2,12
stages.1.bn1,0.2743605971336365,0.07698817551136017,mish,2,12
stages.1.bn2,0.2740047872066498,0.12238351255655289,mish,2,12
stages.2.bn1,0.2920375466346741,0.06750984489917755,mish,2,12
stages.2.bn2,0.4136832356452942,0.1320476084947586,mish,2,12
stages.2.shortcut.1,0.29065704345703125,0.1320476084947586,mish,2,12
stages.3.bn1,0.23902839422225952,0.07249146699905396,mish,2,12
stages.3.bn2,0.20815409719944,0.14104123413562775,mish,2,12
stages.4.bn1,0.26245009899139404,0.05901363492012024,mish,2,12
stages.4.bn2,0.3532293140888214,0.11924728006124496,mish,2,12
stages.4.shortcut.1,0.21583396196365356,0.11924728006124496,mish,2,12
stages.5.bn1,0.186017706990242,0.02891920879483223,mish,2,12
stages.5.bn2,0.16017021238803864,0.10756860673427582,mish,2,12
stages.6.bn1,0.18643447756767273,0.016405969858169556,mish,2,12
stages.6.bn2,0.26570838689804077,0.03902994841337204,mish,2,12
stages.6.shortcut.1,0.22418907284736633,0.03902994841337204,mish,2,12
stages.7.bn1,0.17142990231513977,0.02010771445930004,mish,2,12
stages.7.bn2,0.2313905656337738,0.03703002631664276,mish,2,12
stem_bn,0.2810453176498413,0.11777164041996002,mish,2,18
stages.0.bn1,0.34500962495803833,0.12533169984817505,mish,2,18
stages.0.bn2,0.5123857855796814,0.09161083400249481,mish,2,18
stages.1.bn1,0.24214917421340942,0.07994683086872101,mish,2,18
stages.1.bn2,0.2662164568901062,0.12462431937456131,mish,2,18
stages.2.bn1,0.2660678029060364,0.07675395160913467,mish,2,18
stages.2.bn2,0.4021683633327484,0.14258010685443878,mish,2,18
stages.2.shortcut.1,0.25470462441444397,0.14258010685443878,mish,2,18
stages.3.bn1,0.20845383405685425,0.0752282589673996,mish,2,18
stages.3.bn2,0.19854959845542908,0.14838261902332306,mish,2,18
stages.4.bn1,0.24074120819568634,0.06484951823949814,mish,2,18
stages.4.bn2,0.34097740054130554,0.13222815096378326,mish,2,18
stages.4.shortcut.1,0.18551623821258545,0.13222815096378326,mish,2,18
stages.5.bn1,0.15526635944843292,0.03285665065050125,mish,2,18
stages.5.bn2,0.15121734142303467,0.11593590676784515,mish,2,18
stages.6.bn1,0.15528960525989532,0.01607719250023365,mish,2,18
stages.6.bn2,0.25262898206710815,0.03017011284828186,mish,2,18
stages.6.shortcut.1,0.19960269331932068,0.03017011284828186,mish,2,18
stages.7.bn1,0.1351981908082962,0.01821480318903923,mish,2,18
stages.7.bn2,0.23730358481407166,0.022133540362119675,mish,2,18
stem_bn,0.27082473039627075,0.11399169266223907,mish,2,24
stages.0.bn1,0.33511215448379517,0.11995527148246765,mish,2,24
stages.0.bn2,0.4975792169570923,0.08720675855875015,mish,2,24
stages.1.bn1,0.2346183806657791,0.07909601926803589,mish,2,24
stages.1.bn2,0.26482316851615906,0.12060949951410294,mish,2,24
stages.2.bn1,0.25824064016342163,0.07616087794303894,mish,2,24
stages.2.bn2,0.394281268119812,0.14219549298286438,mish,2,24
stages.2.shortcut.1,0.24088798463344574,0.14219549298286438,mish,2,24
stages.3.bn1,0.20263172686100006,0.07394318282604218,mish,2,24
stages.3.bn2,0.19635973870754242,0.1461661159992218,mish,2,24
stages.4.bn1,0.2337789386510849,0.06409682333469391,mish,2,24
stages.4.bn2,0.3343537151813507,0.13157176971435547,mish,2,24
stages.4.shortcut.1,0.1748320460319519,0.13157176971435547,mish,2,24
stages.5.bn1,0.149889275431633,0.03299431502819061,mish,2,24
stages.5.bn2,0.15062648057937622,0.1144096702337265,mish,2,24
stages.6.bn1,0.14874069392681122,0.015615193173289299,mish,2,24
stages.6.bn2,0.2511904239654541,0.027599217370152473,mish,2,24
stages.6.shortcut.1,0.19481110572814941,0.027599217370152473,mish,2,24
stages.7.bn1,0.12779629230499268,0.017194725573062897,mish,2,24
stages.7.bn2,0.24588117003440857,0.019338078796863556,mish,2,24
